Node,AttackType,TimeStep,InitialEnergy,EnergyLevel,EnergyDrained,ActualEnergyConsumed,ActualAttackSuccessRate,AttackDuration
100,Sybil,6,2000,0,-3.81044387399012,-3.81044387399012,-0.0388397223247074,14
48,Sybil,7,2000,0,-3.80312782175206,-3.80312782175206,-0.0387637230480598,14
52,Sybil,7,2000,0,-3.80312782175206,-3.80312782175206,-0.0387637230480598,14
62,Sybil,7,2000,0,-3.80312782175206,-3.80312782175206,-0.0387637230480598,14
100,Sybil,7,2000,0,-3.80312782175206,-3.80312782175206,-0.0387637230480598,14
48,Sybil,8,2000,0,-3.7958258163343,-3.7958258163343,-0.0386878752339646,14
52,Sybil,8,2000,0,-3.7958258163343,-3.7958258163343,-0.0386878752339646,14
62,Sybil,8,2000,0,-3.7958258163343,-3.7958258163343,-0.0386878752339646,14
100,Sybil,8,2000,0,-3.7958258163343,-3.7958258163343,-0.0386878752339646,14
48,Sybil,9,2000,0,-3.78853783076694,-3.78853783076694,-0.038612178569942,14
52,Sybil,9,2000,0,-3.78853783076694,-3.78853783076694,-0.038612178569942,14
62,Sybil,9,2000,0,-3.78853783076694,-3.78853783076694,-0.038612178569942,14
100,Sybil,9,2000,0,-3.78853783076694,-3.78853783076694,-0.038612178569942,14
48,Sybil,10,2000,0,-3.78126383813187,-3.78126383813187,-0.0385366327441981,14
52,Sybil,10,2000,0,-3.78126383813187,-3.78126383813187,-0.0385366327441981,14
62,Sybil,10,2000,0,-3.78126383813187,-3.78126383813187,-0.0385366327441981,14
100,Sybil,10,2000,0,-3.78126383813187,-3.78126383813187,-0.0385366327441981,14
48,Sybil,11,2000,0,-3.77400381156265,-3.77400381156265,-0.0384612374456224,14
52,Sybil,11,2000,0,-3.77400381156265,-3.77400381156265,-0.0384612374456224,14
62,Sybil,11,2000,0,-3.77400381156265,-3.77400381156265,-0.0384612374456224,14
100,Sybil,11,2000,0,-3.77400381156265,-3.77400381156265,-0.0384612374456224,14
48,Sybil,12,2000,0,-3.76675772424445,-3.76675772424445,-0.0383859923637864,14
52,Sybil,12,2000,0,-3.76675772424445,-3.76675772424445,-0.0383859923637864,14
62,Sybil,12,2000,0,-3.76675772424445,-3.76675772424445,-0.0383859923637864,14
100,Sybil,12,2000,0,-3.76675772424445,-3.76675772424445,-0.0383859923637864,14
48,Sybil,13,2000,0,-3.7595255494139,-3.7595255494139,-0.0383108971889428,14
52,Sybil,13,2000,0,-3.7595255494139,-3.7595255494139,-0.0383108971889428,14
62,Sybil,13,2000,0,-3.7595255494139,-3.7595255494139,-0.0383108971889428,14
100,Sybil,13,2000,0,-3.7595255494139,-3.7595255494139,-0.0383108971889428,14
48,Sybil,14,2000,0,-3.75230726035903,-3.75230726035903,-0.0382359516120221,14
52,Sybil,14,2000,0,-3.75230726035903,-3.75230726035903,-0.0382359516120221,14
62,Sybil,14,2000,0,-3.75230726035903,-3.75230726035903,-0.0382359516120221,14
100,Sybil,14,2000,0,-3.75230726035903,-3.75230726035903,-0.0382359516120221,14
18,BatteryExhaustion,1,2000,784.770424396668,1215.22957560333,1215.22957560333,0.999994723754306,40
62,BatteryExhaustion,1,2000,1094.97768113731,905.022318862693,905.022318862693,0.999882635160502,40
68,BatteryExhaustion,1,2000,846.152367186812,1153.84763281319,1153.84763281319,0.999990252272023,40
86,BatteryExhaustion,1,2000,1562.8810380753,437.1189619247,437.1189619247,0.987363800642842,40
18,BatteryExhaustion,2,2000,0,780.844648766453,780.844648766453,0.999593711267637,40
62,BatteryExhaustion,2,2000,186.029586644398,905.022318862693,905.022318862693,0.999882635160502,40
68,BatteryExhaustion,2,2000,0,842.226591556596,842.226591556596,0.999780084222744,40
86,BatteryExhaustion,2,2000,1121.83630052038,437.1189619247,437.1189619247,0.987363800642842,40
18,BatteryExhaustion,3,2000,0,-3.85861982853328,-3.85861982853328,-0.0393403138498019,40
62,BatteryExhaustion,3,2000,0,182.170966815865,182.170966815865,0.838251022670446,40
68,BatteryExhaustion,3,2000,0,-3.85861982853328,-3.85861982853328,-0.0393403138498019,40
86,BatteryExhaustion,3,2000,680.85871876715,437.1189619247,437.1189619247,0.987363800642842,40
18,BatteryExhaustion,4,2000,0,-3.83867113509454,-3.83867113509454,-0.0391329997157248,40
62,BatteryExhaustion,4,2000,0,-3.83867113509454,-3.83867113509454,-0.0391329997157248,40
68,BatteryExhaustion,4,2000,0,-3.83867113509454,-3.83867113509454,-0.0391329997157248,40
86,BatteryExhaustion,4,2000,239.901085707355,437.1189619247,437.1189619247,0.987363800642842,40
18,BatteryExhaustion,5,2000,0,-3.82248173385397,-3.82248173385397,-0.0389647839219098,40
62,BatteryExhaustion,5,2000,0,-3.82248173385397,-3.82248173385397,-0.0389647839219098,40
68,BatteryExhaustion,5,2000,0,-3.82248173385397,-3.82248173385397,-0.0389647839219098,40
86,BatteryExhaustion,5,2000,0,236.078603973501,236.078603973501,0.905653965689393,40
18,BatteryExhaustion,6,2000,0,-3.81034454721082,-3.81034454721082,-0.0388386904791818,40
62,BatteryExhaustion,6,2000,0,-3.81034454721082,-3.81034454721082,-0.0388386904791818,40
68,BatteryExhaustion,6,2000,0,-3.81034454721082,-3.81034454721082,-0.0388386904791818,40
86,BatteryExhaustion,6,2000,0,-3.81034454721082,-3.81034454721082,-0.0388386904791818,40
18,BatteryExhaustion,7,2000,0,-3.80302868568018,-3.80302868568018,-0.038762693259019,40
62,BatteryExhaustion,7,2000,0,-3.80302868568018,-3.80302868568018,-0.038762693259019,40
68,BatteryExhaustion,7,2000,0,-3.80302868568018,-3.80302868568018,-0.038762693259019,40
86,BatteryExhaustion,7,2000,0,-3.80302868568018,-3.80302868568018,-0.038762693259019,40
18,BatteryExhaustion,8,2000,0,-3.79572687060367,-3.79572687060367,-0.038686847497166,40
62,BatteryExhaustion,8,2000,0,-3.79572687060367,-3.79572687060367,-0.038686847497166,40
68,BatteryExhaustion,8,2000,0,-3.79572687060367,-3.79572687060367,-0.038686847497166,40
86,BatteryExhaustion,8,2000,0,-3.79572687060367,-3.79572687060367,-0.038686847497166,40
18,BatteryExhaustion,9,2000,0,-3.78843907501211,-3.78843907501211,-0.0386111528811519,40
62,BatteryExhaustion,9,2000,0,-3.78843907501211,-3.78843907501211,-0.0386111528811519,40
68,BatteryExhaustion,9,2000,0,-3.78843907501211,-3.78843907501211,-0.0386111528811519,40
86,BatteryExhaustion,9,2000,0,-3.78843907501211,-3.78843907501211,-0.0386111528811519,40
18,BatteryExhaustion,10,2000,0,-3.78116527198809,-3.78116527198809,-0.038535609099192,40
62,BatteryExhaustion,10,2000,0,-3.78116527198809,-3.78116527198809,-0.038535609099192,40
68,BatteryExhaustion,10,2000,0,-3.78116527198809,-3.78116527198809,-0.038535609099192,40
86,BatteryExhaustion,10,2000,0,-3.78116527198809,-3.78116527198809,-0.038535609099192,40
18,BatteryExhaustion,11,2000,0,-3.77390543466587,-3.77390543466587,-0.0384602158401852,40
62,BatteryExhaustion,11,2000,0,-3.77390543466587,-3.77390543466587,-0.0384602158401852,40
68,BatteryExhaustion,11,2000,0,-3.77390543466587,-3.77390543466587,-0.0384602158401852,40
86,BatteryExhaustion,11,2000,0,-3.77390543466587,-3.77390543466587,-0.0384602158401852,40
18,BatteryExhaustion,12,2000,0,-3.76665953623131,-3.76665953623131,-0.0383849727937124,40
62,BatteryExhaustion,12,2000,0,-3.76665953623131,-3.76665953623131,-0.0383849727937124,40
68,BatteryExhaustion,12,2000,0,-3.76665953623131,-3.76665953623131,-0.0383849727937124,40
86,BatteryExhaustion,12,2000,0,-3.76665953623131,-3.76665953623131,-0.0383849727937124,40
18,BatteryExhaustion,13,2000,0,-3.75942754992175,-3.75942754992175,-0.038309879650035,40
62,BatteryExhaustion,13,2000,0,-3.75942754992175,-3.75942754992175,-0.038309879650035,40
68,BatteryExhaustion,13,2000,0,-3.75942754992175,-3.75942754992175,-0.038309879650035,40
86,BatteryExhaustion,13,2000,0,-3.75942754992175,-3.75942754992175,-0.038309879650035,40
18,BatteryExhaustion,14,2000,0,-3.7522094490259,-3.7522094490259,-0.0382349361000933,40
62,BatteryExhaustion,14,2000,0,-3.7522094490259,-3.7522094490259,-0.0382349361000933,40
68,BatteryExhaustion,14,2000,0,-3.7522094490259,-3.7522094490259,-0.0382349361000933,40
86,BatteryExhaustion,14,2000,0,-3.7522094490259,-3.7522094490259,-0.0382349361000933,40
18,BatteryExhaustion,15,2000,0,-3.74500520688377,-3.74500520688377,-0.0381601418355049,40
62,BatteryExhaustion,15,2000,0,-3.74500520688377,-3.74500520688377,-0.0381601418355049,40
68,BatteryExhaustion,15,2000,0,-3.74500520688377,-3.74500520688377,-0.0381601418355049,40
86,BatteryExhaustion,15,2000,0,-3.74500520688377,-3.74500520688377,-0.0381601418355049,40
18,BatteryExhaustion,16,2000,0,-3.73781479688655,-3.73781479688655,-0.0380854965485624,40
62,BatteryExhaustion,16,2000,0,-3.73781479688655,-3.73781479688655,-0.0380854965485624,40
68,BatteryExhaustion,16,2000,0,-3.73781479688655,-3.73781479688655,-0.0380854965485624,40
86,BatteryExhaustion,16,2000,0,-3.73781479688655,-3.73781479688655,-0.0380854965485624,40
18,BatteryExhaustion,17,2000,0,-3.73063819247653,-3.73063819247653,-0.0380109999322331,40
62,BatteryExhaustion,17,2000,0,-3.73063819247653,-3.73063819247653,-0.0380109999322331,40
68,BatteryExhaustion,17,2000,0,-3.73063819247653,-3.73063819247653,-0.0380109999322331,40
86,BatteryExhaustion,17,2000,0,-3.73063819247653,-3.73063819247653,-0.0380109999322331,40
18,BatteryExhaustion,18,2000,0,-3.72347536714698,-3.72347536714698,-0.0379366516801558,40
62,BatteryExhaustion,18,2000,0,-3.72347536714698,-3.72347536714698,-0.0379366516801558,40
68,BatteryExhaustion,18,2000,0,-3.72347536714698,-3.72347536714698,-0.0379366516801558,40
86,BatteryExhaustion,18,2000,0,-3.72347536714698,-3.72347536714698,-0.0379366516801558,40
18,BatteryExhaustion,19,2000,0,-3.71632629444205,-3.71632629444205,-0.0378624514866406,40
62,BatteryExhaustion,19,2000,0,-3.71632629444205,-3.71632629444205,-0.0378624514866406,40
68,BatteryExhaustion,19,2000,0,-3.71632629444205,-3.71632629444205,-0.0378624514866406,40
86,BatteryExhaustion,19,2000,0,-3.71632629444205,-3.71632629444205,-0.0378624514866406,40
18,BatteryExhaustion,20,2000,0,-3.70919094795672,-3.70919094795672,-0.0377883990466665,40
62,BatteryExhaustion,20,2000,0,-3.70919094795672,-3.70919094795672,-0.0377883990466665,40
68,BatteryExhaustion,20,2000,0,-3.70919094795672,-3.70919094795672,-0.0377883990466665,40
86,BatteryExhaustion,20,2000,0,-3.70919094795672,-3.70919094795672,-0.0377883990466665,40
18,BatteryExhaustion,21,2000,0,-3.70206930133665,-3.70206930133665,-0.0377144940558796,40
62,BatteryExhaustion,21,2000,0,-3.70206930133665,-3.70206930133665,-0.0377144940558796,40
68,BatteryExhaustion,21,2000,0,-3.70206930133665,-3.70206930133665,-0.0377144940558796,40
86,BatteryExhaustion,21,2000,0,-3.70206930133665,-3.70206930133665,-0.0377144940558796,40
18,BatteryExhaustion,22,2000,0,-3.69496132827808,-3.69496132827808,-0.0376407362105922,40
62,BatteryExhaustion,22,2000,0,-3.69496132827808,-3.69496132827808,-0.0376407362105922,40
68,BatteryExhaustion,22,2000,0,-3.69496132827808,-3.69496132827808,-0.0376407362105922,40
86,BatteryExhaustion,22,2000,0,-3.69496132827808,-3.69496132827808,-0.0376407362105922,40
18,BatteryExhaustion,23,2000,0,-3.68786700252778,-3.68786700252778,-0.0375671252077807,40
62,BatteryExhaustion,23,2000,0,-3.68786700252778,-3.68786700252778,-0.0375671252077807,40
68,BatteryExhaustion,23,2000,0,-3.68786700252778,-3.68786700252778,-0.0375671252077807,40
86,BatteryExhaustion,23,2000,0,-3.68786700252778,-3.68786700252778,-0.0375671252077807,40
18,BatteryExhaustion,24,2000,0,-3.68078629788293,-3.68078629788293,-0.0374936607450842,40
62,BatteryExhaustion,24,2000,0,-3.68078629788293,-3.68078629788293,-0.0374936607450842,40
68,BatteryExhaustion,24,2000,0,-3.68078629788293,-3.68078629788293,-0.0374936607450842,40
86,BatteryExhaustion,24,2000,0,-3.68078629788293,-3.68078629788293,-0.0374936607450842,40
18,BatteryExhaustion,25,2000,0,-3.673719188191,-3.673719188191,-0.0374203425208026,40
62,BatteryExhaustion,25,2000,0,-3.673719188191,-3.673719188191,-0.0374203425208026,40
68,BatteryExhaustion,25,2000,0,-3.673719188191,-3.673719188191,-0.0374203425208026,40
86,BatteryExhaustion,25,2000,0,-3.673719188191,-3.673719188191,-0.0374203425208026,40
18,BatteryExhaustion,26,2000,0,-3.66666564734967,-3.66666564734967,-0.0373471702338957,40
62,BatteryExhaustion,26,2000,0,-3.66666564734967,-3.66666564734967,-0.0373471702338957,40
68,BatteryExhaustion,26,2000,0,-3.66666564734967,-3.66666564734967,-0.0373471702338957,40
86,BatteryExhaustion,26,2000,0,-3.66666564734967,-3.66666564734967,-0.0373471702338957,40
18,BatteryExhaustion,27,2000,0,-3.65962564930676,-3.65962564930676,-0.0372741435839805,40
62,BatteryExhaustion,27,2000,0,-3.65962564930676,-3.65962564930676,-0.0372741435839805,40
68,BatteryExhaustion,27,2000,0,-3.65962564930676,-3.65962564930676,-0.0372741435839805,40
86,BatteryExhaustion,27,2000,0,-3.65962564930676,-3.65962564930676,-0.0372741435839805,40
18,BatteryExhaustion,28,2000,0,-3.65259916806009,-3.65259916806009,-0.0372012622713309,40
62,BatteryExhaustion,28,2000,0,-3.65259916806009,-3.65259916806009,-0.0372012622713309,40
68,BatteryExhaustion,28,2000,0,-3.65259916806009,-3.65259916806009,-0.0372012622713309,40
86,BatteryExhaustion,28,2000,0,-3.65259916806009,-3.65259916806009,-0.0372012622713309,40
18,BatteryExhaustion,29,2000,0,-3.64558617765741,-3.64558617765741,-0.037128525996875,40
62,BatteryExhaustion,29,2000,0,-3.64558617765741,-3.64558617765741,-0.037128525996875,40
68,BatteryExhaustion,29,2000,0,-3.64558617765741,-3.64558617765741,-0.037128525996875,40
86,BatteryExhaustion,29,2000,0,-3.64558617765741,-3.64558617765741,-0.037128525996875,40
18,BatteryExhaustion,30,2000,0,-3.63858665219631,-3.63858665219631,-0.0370559344621948,40
62,BatteryExhaustion,30,2000,0,-3.63858665219631,-3.63858665219631,-0.0370559344621948,40
68,BatteryExhaustion,30,2000,0,-3.63858665219631,-3.63858665219631,-0.0370559344621948,40
86,BatteryExhaustion,30,2000,0,-3.63858665219631,-3.63858665219631,-0.0370559344621948,40
18,BatteryExhaustion,31,2000,0,-3.63160056582409,-3.63160056582409,-0.0369834873695227,40
62,BatteryExhaustion,31,2000,0,-3.63160056582409,-3.63160056582409,-0.0369834873695227,40
68,BatteryExhaustion,31,2000,0,-3.63160056582409,-3.63160056582409,-0.0369834873695227,40
86,BatteryExhaustion,31,2000,0,-3.63160056582409,-3.63160056582409,-0.0369834873695227,40
18,BatteryExhaustion,32,2000,0,-3.62462789273771,-3.62462789273771,-0.036911184421742,40
62,BatteryExhaustion,32,2000,0,-3.62462789273771,-3.62462789273771,-0.036911184421742,40
68,BatteryExhaustion,32,2000,0,-3.62462789273771,-3.62462789273771,-0.036911184421742,40
86,BatteryExhaustion,32,2000,0,-3.62462789273771,-3.62462789273771,-0.036911184421742,40
18,BatteryExhaustion,33,2000,0,-3.61766860718366,-3.61766860718366,-0.0368390253223843,40
62,BatteryExhaustion,33,2000,0,-3.61766860718366,-3.61766860718366,-0.0368390253223843,40
68,BatteryExhaustion,33,2000,0,-3.61766860718366,-3.61766860718366,-0.0368390253223843,40
86,BatteryExhaustion,33,2000,0,-3.61766860718366,-3.61766860718366,-0.0368390253223843,40
18,BatteryExhaustion,34,2000,0,-3.61072268345787,-3.61072268345787,-0.0367670097756274,40
62,BatteryExhaustion,34,2000,0,-3.61072268345787,-3.61072268345787,-0.0367670097756274,40
68,BatteryExhaustion,34,2000,0,-3.61072268345787,-3.61072268345787,-0.0367670097756274,40
86,BatteryExhaustion,34,2000,0,-3.61072268345787,-3.61072268345787,-0.0367670097756274,40
18,BatteryExhaustion,35,2000,0,-3.60379009590563,-3.60379009590563,-0.0366951374862956,40
62,BatteryExhaustion,35,2000,0,-3.60379009590563,-3.60379009590563,-0.0366951374862956,40
68,BatteryExhaustion,35,2000,0,-3.60379009590563,-3.60379009590563,-0.0366951374862956,40
86,BatteryExhaustion,35,2000,0,-3.60379009590563,-3.60379009590563,-0.0366951374862956,40
18,BatteryExhaustion,36,2000,0,-3.59687081892149,-3.59687081892149,-0.0366234081598558,40
62,BatteryExhaustion,36,2000,0,-3.59687081892149,-3.59687081892149,-0.0366234081598558,40
68,BatteryExhaustion,36,2000,0,-3.59687081892149,-3.59687081892149,-0.0366234081598558,40
86,BatteryExhaustion,36,2000,0,-3.59687081892149,-3.59687081892149,-0.0366234081598558,40
18,BatteryExhaustion,37,2000,0,-3.58996482694916,-3.58996482694916,-0.0365518215024179,40
62,BatteryExhaustion,37,2000,0,-3.58996482694916,-3.58996482694916,-0.0365518215024179,40
68,BatteryExhaustion,37,2000,0,-3.58996482694916,-3.58996482694916,-0.0365518215024179,40
86,BatteryExhaustion,37,2000,0,-3.58996482694916,-3.58996482694916,-0.0365518215024179,40
18,BatteryExhaustion,38,2000,0,-3.58307209448141,-3.58307209448141,-0.0364803772207321,40
62,BatteryExhaustion,38,2000,0,-3.58307209448141,-3.58307209448141,-0.0364803772207321,40
68,BatteryExhaustion,38,2000,0,-3.58307209448141,-3.58307209448141,-0.0364803772207321,40
86,BatteryExhaustion,38,2000,0,-3.58307209448141,-3.58307209448141,-0.0364803772207321,40
18,BatteryExhaustion,39,2000,0,-3.57619259606001,-3.57619259606001,-0.0364090750221879,40
62,BatteryExhaustion,39,2000,0,-3.57619259606001,-3.57619259606001,-0.0364090750221879,40
68,BatteryExhaustion,39,2000,0,-3.57619259606001,-3.57619259606001,-0.0364090750221879,40
86,BatteryExhaustion,39,2000,0,-3.57619259606001,-3.57619259606001,-0.0364090750221879,40
18,BatteryExhaustion,40,2000,0,-3.56932630627558,-3.56932630627558,-0.0363379146148126,40
62,BatteryExhaustion,40,2000,0,-3.56932630627558,-3.56932630627558,-0.0363379146148126,40
68,BatteryExhaustion,40,2000,0,-3.56932630627558,-3.56932630627558,-0.0363379146148126,40
86,BatteryExhaustion,40,2000,0,-3.56932630627558,-3.56932630627558,-0.0363379146148126,40
15,Blackhole,1,2000,1170.47809110982,829.521908890184,829.521908890184,0.999750292191315,31
33,Blackhole,1,2000,1333.31760534348,666.682394656522,666.682394656522,0.998727566342636,31
15,Blackhole,2,2000,336.986106305704,829.521908890184,829.521908890184,0.999750292191315,31
33,Blackhole,2,2000,662.665134773026,666.682394656522,666.682394656522,0.998727566342636,31
15,Blackhole,3,2000,0,333.053894629673,333.053894629673,0.964226180296415,31
33,Blackhole,3,2000,0,658.732923096996,658.732923096996,0.998622285388114,31
15,Blackhole,4,2000,0,-3.90451151632368,-3.90451151632368,-0.0398173941234354,31
33,Blackhole,4,2000,0,-3.90451151632368,-3.90451151632368,-0.0398173941234354,31
15,Blackhole,5,2000,0,-3.89685867375168,-3.89685867375168,-0.0397378215800466,31
33,Blackhole,5,2000,0,-3.89685867375168,-3.89685867375168,-0.0397378215800466,31
15,Blackhole,6,2000,0,-3.88922083075113,-3.88922083075113,-0.0396584110702805,31
33,Blackhole,6,2000,0,-3.88922083075113,-3.88922083075113,-0.0396584110702805,31
15,Blackhole,7,2000,0,-3.88159795792286,-3.88159795792286,-0.0395791622523127,31
33,Blackhole,7,2000,0,-3.88159795792286,-3.88159795792286,-0.0395791622523127,31
15,Blackhole,8,2000,0,-3.87399002592533,-3.87399002592533,-0.0395000747850867,31
33,Blackhole,8,2000,0,-3.87399002592533,-3.87399002592533,-0.0395000747850867,31
15,Blackhole,9,2000,0,-3.86639700547452,-3.86639700547452,-0.0394211483283109,31
33,Blackhole,9,2000,0,-3.86639700547452,-3.86639700547452,-0.0394211483283109,31
15,Blackhole,10,2000,0,-3.85881886734379,-3.85881886734379,-0.0393423825424584,31
33,Blackhole,10,2000,0,-3.85881886734379,-3.85881886734379,-0.0393423825424584,31
15,Blackhole,11,2000,0,-3.85125558236379,-3.85125558236379,-0.0392637770887634,31
33,Blackhole,11,2000,0,-3.85125558236379,-3.85125558236379,-0.0392637770887634,31
15,Blackhole,12,2000,0,-3.84370712142236,-3.84370712142236,-0.0391853316292212,31
33,Blackhole,12,2000,0,-3.84370712142236,-3.84370712142236,-0.0391853316292212,31
15,Blackhole,13,2000,0,-3.83617345546437,-3.83617345546437,-0.0391070458265843,31
33,Blackhole,13,2000,0,-3.83617345546437,-3.83617345546437,-0.0391070458265843,31
15,Blackhole,14,2000,0,-3.82865455549166,-3.82865455549166,-0.039028919344362,31
33,Blackhole,14,2000,0,-3.82865455549166,-3.82865455549166,-0.039028919344362,31
15,Blackhole,15,2000,0,-3.8211503925629,-3.8211503925629,-0.0389509518468181,31
33,Blackhole,15,2000,0,-3.8211503925629,-3.8211503925629,-0.0389509518468181,31
15,Blackhole,16,2000,0,-3.81366093779347,-3.81366093779347,-0.0388731429989686,31
33,Blackhole,16,2000,0,-3.81366093779347,-3.81366093779347,-0.0388731429989686,31
15,Blackhole,17,2000,0,-3.8061861623554,-3.8061861623554,-0.0387954924665805,31
33,Blackhole,17,2000,0,-3.8061861623554,-3.8061861623554,-0.0387954924665805,31
15,Blackhole,18,2000,0,-3.79872603747718,-3.79872603747718,-0.0387179999161698,31
33,Blackhole,18,2000,0,-3.79872603747718,-3.79872603747718,-0.0387179999161698,31
15,Blackhole,19,2000,0,-3.79128053444373,-3.79128053444373,-0.0386406650149989,31
33,Blackhole,19,2000,0,-3.79128053444373,-3.79128053444373,-0.0386406650149989,31
15,Blackhole,20,2000,0,-3.78384962459622,-3.78384962459622,-0.0385634874310758,31
33,Blackhole,20,2000,0,-3.78384962459622,-3.78384962459622,-0.0385634874310758,31
15,Blackhole,21,2000,0,-3.77643327933201,-3.77643327933201,-0.0384864668331519,31
33,Blackhole,21,2000,0,-3.77643327933201,-3.77643327933201,-0.0384864668331519,31
15,Blackhole,22,2000,0,-3.76903147010452,-3.76903147010452,-0.0384096028907199,31
33,Blackhole,22,2000,0,-3.76903147010452,-3.76903147010452,-0.0384096028907199,31
15,Blackhole,23,2000,0,-3.76164416842311,-3.76164416842311,-0.0383328952740123,31
33,Blackhole,23,2000,0,-3.76164416842311,-3.76164416842311,-0.0383328952740123,31
15,Blackhole,24,2000,0,-3.75427134585301,-3.75427134585301,-0.0382563436539989,31
33,Blackhole,24,2000,0,-3.75427134585301,-3.75427134585301,-0.0382563436539989,31
15,Blackhole,25,2000,0,-3.74691297401513,-3.74691297401513,-0.0381799477023861,31
33,Blackhole,25,2000,0,-3.74691297401513,-3.74691297401513,-0.0381799477023861,31
15,Blackhole,26,2000,0,-3.73956902458607,-3.73956902458607,-0.0381037070916141,31
33,Blackhole,26,2000,0,-3.73956902458607,-3.73956902458607,-0.0381037070916141,31
15,Blackhole,27,2000,0,-3.73223946929787,-3.73223946929787,-0.0380276214948563,31
33,Blackhole,27,2000,0,-3.73223946929787,-3.73223946929787,-0.0380276214948563,31
15,Blackhole,28,2000,0,-3.72492427993805,-3.72492427993805,-0.0379516905860153,31
33,Blackhole,28,2000,0,-3.72492427993805,-3.72492427993805,-0.0379516905860153,31
15,Blackhole,29,2000,0,-3.71762342834937,-3.71762342834937,-0.0378759140397238,31
33,Blackhole,29,2000,0,-3.71762342834937,-3.71762342834937,-0.0378759140397238,31
15,Blackhole,30,2000,0,-3.71033688642981,-3.71033688642981,-0.0378002915313405,31
33,Blackhole,30,2000,0,-3.71033688642981,-3.71033688642981,-0.0378002915313405,31
15,Blackhole,31,2000,0,-3.7030646261324,-3.7030646261324,-0.03772482273695,31
33,Blackhole,31,2000,0,-3.7030646261324,-3.7030646261324,-0.03772482273695,31
1,PhysicalCapture,1,2000,872.673403062057,1127.32659693794,1127.32659693794,0.999987291836419,36
25,PhysicalCapture,1,2000,755.669787472517,1244.33021252748,1244.33021252748,0.999996055948744,36
44,PhysicalCapture,1,2000,1049.09807822893,950.901921771073,950.901921771073,0.999925820239735,36
49,PhysicalCapture,1,2000,804.390950861609,1195.60904913839,1195.60904913839,0.999993579987488,36
58,PhysicalCapture,1,2000,1222.70961374799,777.290386252011,777.290386252011,0.999579011004054,36
69,PhysicalCapture,1,2000,1130.63261891758,869.36738108242,869.36738108242,0.99983235699518,36
72,PhysicalCapture,1,2000,855.657575952794,1144.34242404721,1144.34242404721,0.999989280266262,36
94,PhysicalCapture,1,2000,1414.09032015474,585.909679845258,585.909679845258,0.99714617990628,36
97,PhysicalCapture,1,2000,847.510037131829,1152.48996286817,1152.48996286817,0.999990119027587,36
98,PhysicalCapture,1,2000,1650.40417897493,349.595821025074,349.595821025074,0.969680318117068,36
1,PhysicalCapture,2,2000,0,868.861346330767,868.861346330767,0.999831506513264,36
25,PhysicalCapture,2,2000,0,751.857730741227,751.857730741227,0.999457095597258,36
44,PhysicalCapture,2,2000,94.3840997265642,950.901921771073,950.901921771073,0.999925820239735,36
49,PhysicalCapture,2,2000,0,800.578894130319,800.578894130319,0.999666473735406,36
58,PhysicalCapture,2,2000,441.607170764687,777.290386252011,777.290386252011,0.999579011004054,36
69,PhysicalCapture,2,2000,257.453181103869,869.36738108242,869.36738108242,0.99983235699518,36
72,PhysicalCapture,2,2000,0,851.845519221504,851.845519221504,0.999800252240962,36
94,PhysicalCapture,2,2000,824.368583578195,585.909679845258,585.909679845258,0.99714617990628,36
97,PhysicalCapture,2,2000,0,843.697980400539,843.697980400539,0.999783296349568,36
98,PhysicalCapture,2,2000,1296.99630121856,349.595821025074,349.595821025074,0.969680318117068,36
1,PhysicalCapture,3,2000,0,-3.65143448461152,-3.65143448461152,-0.0371891822302479,36
25,PhysicalCapture,3,2000,0,-3.65143448461152,-3.65143448461152,-0.0371891822302479,36
44,PhysicalCapture,3,2000,0,90.7326652419526,90.7326652419526,0.59639824914584,36
49,PhysicalCapture,3,2000,0,-3.65143448461152,-3.65143448461152,-0.0371891822302479,36
58,PhysicalCapture,3,2000,0,437.955736280076,437.955736280076,0.987469095962053,36
69,PhysicalCapture,3,2000,0,253.801746619258,253.801746619258,0.920977089813158,36
72,PhysicalCapture,3,2000,0,-3.65143448461152,-3.65143448461152,-0.0371891822302479,36
94,PhysicalCapture,3,2000,234.807469248325,585.909679845258,585.909679845258,0.99714617990628,36
97,PhysicalCapture,3,2000,0,-3.65143448461152,-3.65143448461152,-0.0371891822302479,36
98,PhysicalCapture,3,2000,943.749045708875,349.595821025074,349.595821025074,0.969680318117068,36
1,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
25,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
44,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
49,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
58,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
69,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
72,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
94,PhysicalCapture,4,2000,0,231.197332402215,231.197332402215,0.900934429917547,36
97,PhysicalCapture,4,2000,0,-3.61013684611052,-3.61013684611052,-0.0367609360250705,36
98,PhysicalCapture,4,2000,590.54308783769,349.595821025075,349.595821025074,0.969680318117068,36
1,PhysicalCapture,5,2000,0,-3.59187833124513,-3.59187833124513,-0.03657165615582,36
